Age,ABCA7,ACY1,ADAMTS18,ADCY3,ADORA3,AMT,ARHGAP5,ATP8A1,AUTS2,CACNA2D1,CACNB2,CADM1,CAMK4,CAPN12,CC2D1A,CCNG1,CD276,CDH13,CELF6,CEP41,CNR2,CREBBP,CSNK1D,CSNK1E,CYFIP1,CYP11B1,DAPP1,DIXDC1,DLX1,DMXL2,DOCK10,DOCK8,DPYSL3,DST,DYDC1,DYDC2,EGR2,ELAVL3,EPC2,FBXO33,FHIT,GPD2,GRIA1,GRIK5,GRIN1,HS3ST5,HTR7,IL17RA,IL1RAPL2,ITGA4,KCNJ15,KCNQ3,KCNS3,KIAA1586,KIF14,KLC2,LAMC3,LZTS2,MBD6,MEGF11,MYO16,MYO5A,MYO9B,NCKAP1,NCKAP5,NEO1,NPAS2,OR2M4,OTUD7A,PAX5,PCDHGA11,PDE4A,PDZD4,PLCD1,PLN,POMT1,PPP2R1B,PRICKLE2,PRKCB,PTK7,PYHIN1,RAB43,RASD1,RPL10,SBF1,SET,SLC25A14,SLC30A5,SLC35A3,SLC7A3,SLC7A7,SLC9A9,SLCO1B3,SMAD4,SNX5,ST7,STK39,SYAP1,TPO,TRAPPC9,UBE3B,VDR,VIP,WDFY4,ZMYND11,ZNF292,ZNF713,ZNF774,mean,stderr
631.0,1.5424280000000001,0.086156,0.067518,9.258278,1.787366,0.945247,15.009001999999999,34.897354,7.466327000000001,41.999787,15.5004,14.267564000000002,35.204751,0.077649,8.002696,10.169748,2.770803,27.023738,0.019005,3.055184,0.008787999999999999,9.318042,11.187345,21.345936,10.061967999999998,0.009332,0.111728,12.652006,6.160752,18.053199,3.064425,0.644364,75.99382,37.860514,0.021502,1.1657440000000001,12.311335,58.322095999999995,11.754586,9.478274,1.278158,17.554672,46.495018,27.432571999999997,139.369769,4.22396,1.210733,3.5485580000000003,2.0899490000000003,0.392598,0.016365,41.280383,3.5745730000000004,5.190752,0.029124,26.892484999999997,3.045441,3.6535339999999996,2.141649,1.190585,17.869352,83.460542,2.614345,43.447798,0.518683,11.555173,5.704937999999999,0.11698599999999999,7.65027,0.055528999999999995,1.845114,9.954373,183.429054,1.295277,1.319857,7.693992,2.304173,28.642813,163.178558,2.195992,0.021879,0.124555,27.787717999999998,33.028477,37.480133,48.589628000000005,9.222208,4.758761,2.476635,0.813366,0.520249,2.248105,0.016108,3.853121,4.356685,3.085584,21.168947,8.727095,0.017529,14.781752,5.730201999999999,0.044775999999999996,18.711228,0.23683400000000002,43.340892,4.655339,1.9908580000000002,1.7480380000000002,16.052566259259255,2.842194169300517
997.0,1.516368,0.253896,0.611851,2.524807,2.508808,4.489024,38.917055,23.147107000000002,7.664034,7.604667999999999,6.484516999999999,31.303172999999997,9.933303,0.067004,8.896068,18.900166,4.319335,2.5764709999999997,0.0162045,3.1891990000000003,0.032057,8.462762,12.509391,21.100768,13.989544,0.016489,0.241787,7.788486,0.593029,4.492669,5.221273,0.697508,21.811352,38.784515,0.059830999999999995,0.19534100000000001,0.39114099999999996,49.325692,5.066553,8.361408,4.469773,14.222769,8.817668,16.73048,26.551783,1.7331029999999998,0.164954,3.177282,0.16153800000000001,0.139954,0.055915,4.2437309999999995,2.82693,1.5180799999999999,0.135417,10.806341999999999,3.055534,10.556509,3.2041619999999997,2.477119,2.168534,12.700376,10.18708,27.923303000000004,1.111019,25.742817000000002,4.50239,0.092362,3.3415779999999997,0.052667,1.521254,4.284795,94.542381,7.2940309999999995,2.0415,7.200723,5.45165,7.05501,65.889183,2.151092,0.187925,0.49491899999999994,27.649677,121.182336,23.455470000000002,66.257322,2.729514,3.648935,2.583596,0.06474099999999999,1.047058,7.1521360000000005,0.07873150000000001,11.625549000000001,23.769033,5.609872,14.202473000000001,14.297960999999999,0.013855000000000001,10.49597,5.001183999999999,0.046582,1.818559,0.399424,37.385539,3.966729,1.565479,1.094451,10.761041324074075,1.7670460102043202
1302.0,0.907949,0.152446,0.8043,4.600232,0.639533,3.211928,39.126983,34.137963,10.202211,10.905538,7.233892,28.546031,13.928857,0.037252999999999994,9.341847,13.964497,3.8508419999999997,5.6125169999999995,0.0156505,1.804634,0.039387,9.939503,10.979719000000001,20.870212,14.253872,0.012102,0.074367,10.765661,1.877473,5.497863,11.765163000000001,0.411131,33.486903999999996,70.14392600000001,0.03255,0.25154,1.530084,46.889793,8.656335,5.1444220000000005,2.200977,16.406587,18.271113,17.241141,62.90766800000001,2.659176,0.217007,2.46582,0.267926,0.402617,0.020437,10.765924,2.561434,2.995482,0.08695499999999999,12.407956,1.9112080000000002,10.238682,5.912846,2.125641,2.234311,23.738906,11.270525,26.230213,2.016915,43.190253000000006,4.095896,0.048503,4.442329,0.034436,2.614625,5.30236,106.646244,7.529924,1.514084,8.375166,4.620237,12.276874000000001,42.92119,2.157359,0.02995,0.12623800000000002,19.629798,36.188383,28.247175,50.540526,4.57166,3.959794,2.309741,0.245932,0.327954,10.272311,0.0328615,6.796512,15.138017000000001,3.3012690000000005,20.511039,8.205007,0.024457,10.950039,5.642646,0.010944,9.908047999999999,0.300725,47.146691,4.186425,1.764959,0.746049,11.260085259259263,1.6165043272568524
1727.0,1.376883,0.092054,0.049382999999999996,3.219758,4.065482,2.303607,17.469517,28.871284000000003,5.329418,21.750429,9.881787,11.674087,23.560776,0.333289,5.9391620000000005,12.792964999999999,2.461977,22.126256,0.023029,4.305028,0.024231,5.8841339999999995,12.925942,14.307235,11.3716,0.014344999999999998,0.106092,12.419728,3.3249449999999996,11.936565,4.305515,0.768881,27.931408,25.309407999999998,0.019149,2.165365,3.2980720000000003,26.162577,7.344684,6.249498,4.234469,12.969236,17.331134,17.106635999999998,57.131837,2.798305,0.9089219999999999,1.988561,0.23238499999999998,0.036209,0.08290800000000001,16.971608,2.515148,2.850749,0.070311,18.641645,1.4219600000000001,6.812259,1.9357380000000002,2.041418,5.960984,44.488907,4.0111040000000004,65.298934,0.9471629999999999,9.980539,6.440691999999999,0.036817,5.858642,0.013972,0.216151,8.681288,86.42046500000001,2.693511,1.096933,3.958332,3.133354,17.269604,84.56935899999999,2.153099,0.036197,0.087273,13.04957,124.85573000000001,20.028573,43.101348,13.686125,6.1252510000000004,1.7730540000000001,0.437475,0.9716799999999999,3.18855,0.040544500000000004,9.779353,15.80676,7.319977000000001,17.395713,9.339094000000001,0.050387,9.669383,9.904213,0.084871,10.121563,0.30336399999999997,24.020867000000003,4.128618,1.147484,1.2538770000000001,11.319571550925927,1.8112164395084125
3188.0,0.8236690000000001,0.139812,0.278443,4.601618,3.5212559999999997,3.360348,28.429634999999998,23.129332,3.7846589999999996,18.417081,7.8897699999999995,18.892257999999998,33.082983,0.069656,5.362384,15.316853,2.508783,17.854712,0.0112585,3.717515,0.0071849999999999995,6.522747,11.861848,19.3374,8.313259,0.022817,0.10604100000000001,11.944999000000001,5.344792,9.639421,3.9026089999999996,0.626267,36.089279,27.794376,0.021012,1.0876139999999999,1.9573330000000002,30.489931,6.540862000000001,5.521568,2.0677689999999997,18.201317,22.012127,21.303278,59.448701,1.765741,0.720109,2.6802330000000003,0.393287,0.068026,0.058059000000000006,29.447278999999998,3.3944080000000003,2.6819919999999997,0.038823,17.674251,0.699757,5.300829,3.722711,4.3786760000000005,4.171189,61.848569,3.736422,55.90156700000001,0.8394799999999999,13.768801000000002,7.314541,0.022923,7.190169999999999,0.056926,0.65595,9.524087,187.22553,6.6266940000000005,2.125339,4.526255,3.183733,12.603571,123.760995,1.209398,0.021879,0.053121,24.646402,70.94426700000001,45.669743,49.450129,10.713628,2.726667,2.080534,0.483242,0.6493770000000001,5.26706,0.026758999999999998,6.6503309999999995,13.479814000000001,4.208903,22.39613,11.933599000000001,0.025580000000000002,10.859321000000001,7.704474,0.055552,17.981047,0.299413,35.613479999999996,3.2664880000000003,1.532953,2.418104,13.257693476851852,2.3664323131475955
3278.0,1.0834489999999999,0.022696,0.289596,9.267999999999999,1.5334709999999998,1.488516,20.06748,40.168189,6.988224000000001,44.84615,13.924744,20.206838,41.475545000000004,0.048723,4.475281,7.794028999999999,3.368466,23.360153,0.01192,5.495137000000001,0.159431,10.588011999999999,18.999751,16.016610999999997,13.517135999999999,0.119369,0.304705,13.160385999999999,5.646999,20.358564,4.217298,1.364179,32.096447,15.16891,0.0464,0.9143389999999999,10.203006,20.974982999999998,12.97782,13.190723,2.315563,29.543227,38.954575,25.767096,148.182693,3.076749,2.494558,2.14623,3.065756,0.547024,0.377159,31.904887,4.890243,2.4104490000000003,0.095058,20.550654,2.126276,4.395194999999999,2.088632,1.57776,8.066504,66.088226,2.0097400000000003,61.480934999999995,0.8936540000000001,16.104879999999998,6.481742,0.498875,7.527057000000001,0.32482300000000003,1.572737,9.47878,102.919816,2.677923,1.9656,8.357294,2.6594860000000002,14.337839,127.546906,2.078047,0.024977000000000003,0.032667,22.02582,39.095056,32.366842,26.251005,17.99152,4.216832,3.0326,1.469358,0.682379,3.702177,0.012970500000000001,5.320035,6.478341,4.269633,29.680938,6.17309,0.292166,18.162864000000003,7.895745,0.07082999999999999,14.443598000000001,0.489354,41.568857,2.164698,0.445496,1.11724,14.027772337962963,2.2470753901048823
4184.0,1.0596780000000001,0.055601,0.109206,5.909756,0.9003979999999999,1.343646,18.090035,29.468766,5.9768040000000004,30.173596000000003,16.497057,11.562247,42.592575,0.23664899999999997,5.081662000000001,9.610413000000001,1.993207,19.675615,0.041878,4.359984,0.013721,9.531245,18.859364000000003,16.787602,8.792276,0.014216,0.069187,11.035308,5.131903,14.595958,3.1012310000000003,0.282308,32.525134,24.720817999999998,0.039468,0.9101459999999999,3.63794,27.012068,10.569699,9.090568,1.91832,18.25339,28.779290000000003,24.26422,106.21089199999999,3.9277010000000003,1.251435,2.7854509999999997,1.1814040000000001,0.24307800000000002,0.008079000000000001,29.235183000000003,4.510105,2.758941,0.012662999999999999,26.343438,1.274073,4.109554,1.623658,0.704133,5.702136,68.735419,1.851536,59.373336,0.396025,9.549406,5.824835,0.045808999999999996,8.092016000000001,0.126572,0.482918,10.629612,150.690653,2.612534,1.525911,6.300122,2.552479,19.330671,147.49766499999998,1.184467,0.056142,0.102574,16.148305999999998,39.675740999999995,31.518019,49.533095,12.699076,4.32218,1.9683959999999998,0.786064,0.366332,2.678626,0.025085,6.174483,6.370633,4.8559980000000005,23.076307,9.191619000000001,0.035848000000000005,20.936795,6.711360000000001,0.061280999999999995,11.340263,0.172837,37.801978000000005,3.525218,0.580094,1.340227,13.47604296296296,2.358646393581204
5014.0,1.256333,0.104495,0.15776199999999999,6.580412,0.535447,2.1884639999999997,26.210096,31.112963,7.155595,26.12986,13.505035000000001,16.014528,23.94195,0.043914999999999996,7.6478720000000004,12.560862,2.63822,14.578822,0.031408000000000005,3.142573,0.01426,8.49532,12.331064,21.07325,7.014137,0.023738,0.032055,9.26646,5.521458,12.687802,3.816668,0.251575,28.371656,36.668517,0.039468,0.33466999999999997,6.643236999999999,57.900670999999996,9.256017,9.58271,1.444654,15.417385000000001,29.831103999999996,19.374251,101.809833,3.051893,0.630926,1.792195,0.8699950000000001,0.22840700000000003,0.034275,23.860632,3.189594,3.992228,0.029124,27.937537,1.250142,6.1982349999999995,3.485063,1.8979720000000002,3.943025,62.008867,3.6245269999999996,46.568193,0.522436,15.133892000000001,7.044347999999999,0.042869,7.020639999999999,0.053572,1.018381,11.322523,152.53774199999998,3.465322,2.6045599999999998,5.570775,2.4685740000000003,15.767389999999999,123.491759,1.620456,0.038126,0.055593,46.648066,29.921368,32.644746999999995,49.36485,10.008671000000001,4.357545,2.38578,0.441399,0.22521999999999998,3.063288,0.0250925,4.794512,7.790804,3.6040919999999996,23.623835,9.978905000000001,0.050759,13.828868,6.533809,0.068471,20.092984,0.108823,40.48791,4.102181,1.167406,1.5725200000000001,13.462983939814816,2.247354602778838
5745.0,1.886412,0.038978,0.47806400000000004,11.551486,2.035948,1.3103,16.329948,38.558077000000004,4.511686,28.331775,16.044757,11.325125,35.238915000000006,0.025028,7.8658339999999995,10.297674,2.221839,20.346894,0.050352999999999995,4.238185,0.009752,8.979318,12.721216,18.955503,6.5206610000000005,0.010898,0.100486,12.506152,3.9948449999999998,21.18798,5.955749,0.5404760000000001,24.775420999999998,55.64925699999999,0.059830999999999995,0.995133,6.6585350000000005,43.652115,11.394680000000001,9.636591000000001,1.316684,13.150910999999999,35.926324,19.90484,152.95381799999998,4.203849,1.474818,2.467865,1.757902,0.349364,0.008167,31.670984999999998,3.998849,5.616601999999999,0.032337,33.450164,1.112943,5.813973000000001,2.769603,1.050705,4.6972879999999995,86.551457,5.313473999999999,58.16894,0.510891,15.123762,7.873912,0.130878,8.013836,0.039266,0.570213,12.447067,166.476351,1.851947,0.611316,5.972996,2.447632,17.691354999999998,162.63139099999998,1.2867879999999998,0.01987,0.10496,41.847933000000005,14.709569,40.264893,38.412122,11.130336,3.782344,2.061372,0.731931,0.43090500000000004,3.854893,0.021436999999999998,3.809561,4.314736,2.880055,30.32106,7.743308,0.0669,12.053133,6.418426,0.12781199999999998,20.199866,0.262952,37.248034999999994,3.9104309999999995,1.5034889999999999,1.592447,15.039427,2.7559692071026585
6841.0,1.125924,0.13162100000000002,0.030019999999999998,5.06604,0.41844899999999996,3.8657550000000005,47.050274,26.578815999999996,8.06235,15.645292999999999,11.898421,23.897928,17.937887,0.039300999999999996,8.095858,14.824214000000001,2.833675,12.551668,0.017585999999999997,2.6889689999999997,0.024701,8.286432000000001,10.859998,19.820628,10.067291,0.01955,0.056274,7.420247,4.542578,9.687904,3.738982,0.297593,32.412749,46.856118,0.02185,0.547692,0.670377,47.875929,7.1148929999999995,9.18144,1.9848580000000002,20.226387,21.425048,18.416839000000003,82.008326,2.53029,0.41272,1.6615099999999998,0.160136,0.412225,0.004164999999999999,21.616179000000002,4.013643,3.847632,0.027752,25.318553,0.8370299999999999,6.091227,2.667554,2.220194,2.726235,44.551274,4.668303,44.710044,0.999799,21.273513,8.541072999999999,0.032001,5.767652,0.037297000000000004,1.482314,12.413517,146.315099,7.811153,2.0776950000000003,5.744101000000001,2.594446,10.117159,90.090595,1.252106,0.052578999999999994,0.10991300000000001,18.189370999999998,55.712877,38.904646,52.443214000000005,7.192095,3.9254849999999997,2.322987,0.5921270000000001,0.185203,5.663114,0.016746999999999998,5.024973999999999,15.305897,3.98285,22.287879999999998,8.630583,0.032735,11.042314999999999,6.506779,0.072925,30.883731,0.10379300000000001,47.028345,4.184231,1.1039940000000001,1.15521,12.907477027777778,2.038274885074762
7206.0,1.520425,0.12985,0.240419,9.489577,1.272322,2.2723459999999998,17.519514,31.654722999999997,4.56126,23.938857000000002,13.530272,12.902219,25.103254,0.081703,6.49716,12.024348,2.176771,22.050057000000002,0.027051,3.838398,0.02411,7.752781,12.944438,16.612439000000002,8.160544,0.011352,0.08615199999999999,11.333598,3.709593,16.46314,5.1761040000000005,0.38556399999999996,28.384991999999997,46.583014,0.038971,0.775038,4.200846,38.911789,12.605172999999999,10.644712,2.403546,12.073412,35.164021000000005,19.794210999999997,103.69048599999999,2.850388,1.2718450000000001,2.276075,0.7644340000000001,0.454395,0.020735,21.601463,4.088358,3.270562,0.042175,30.382196999999998,1.193258,6.490065,2.5013900000000002,1.084609,3.242184,66.53759699999999,4.357494,61.04384,0.44208000000000003,13.768801000000002,6.298019,0.046258999999999995,7.081546,0.038383999999999995,0.838425,10.147342,128.66714299999998,2.939115,3.8184940000000003,5.393081,2.669771,12.553175,132.54871599999998,1.323035,0.046951,0.06726499999999999,35.269656,37.035908,35.952273,40.040351,10.033899,4.632112,1.96022,0.92358,0.48882700000000007,3.918389,0.032312,5.402217,6.538416000000001,3.7323180000000002,22.385775,9.006294,0.093722,11.328565,8.21447,0.074389,20.880674,0.21405700000000003,33.037889,2.987995,0.811739,1.713123,13.218799888888888,2.1727961232297877
7936.0,1.3636629999999998,0.040045,0.395341,7.631903,2.130768,1.421899,22.828271,36.795714000000004,5.644322,28.665878999999997,10.927285000000001,13.630682,23.093058,0.015297,4.930505999999999,11.668021000000001,1.699929,17.293903,0.058947,3.359112,0.017836,10.492884,13.862598,17.728114,6.568335,0.026007,0.065885,17.229879999999998,4.5823599999999995,18.652110999999998,6.722677,0.6695399999999999,28.384991999999997,37.559649,0.067732,0.65209,3.7919949999999996,52.833943000000005,11.348283,13.054455,1.241221,21.018209,33.858225,21.495694,95.74488000000001,4.846191,1.514873,1.830184,2.23306,0.725078,0.064968,27.981961,3.5630800000000002,4.522069999999999,0.080403,25.514781,1.383782,8.682622,2.526521,1.499782,4.519266,63.416216000000006,3.918106,44.485473,1.0188549999999998,20.231976,4.148078,0.068222,8.506312,0.069263,1.1667239999999999,13.123225,136.19125,3.066447,0.9839379999999999,4.433144,3.453058,16.911196,126.273925,1.186049,0.032145,0.10580099999999999,55.007852,24.68768,34.039757,57.064184,9.189850999999999,3.825707,2.791068,1.346969,0.6158939999999999,4.840987999999999,0.034182000000000004,5.247882,6.895701,3.802397,33.521526,8.66575,0.014819,13.901476999999998,5.6160239999999995,0.199568,10.155306,0.362105,40.959378,4.312124,0.824069,1.477744,13.74946450925926,2.185363664426526
8667.0,1.512853,0.099738,0.246761,5.199075,1.9384540000000001,3.715527,32.954547999999996,31.056195000000002,7.128038,16.29671,9.776099,23.278441,12.076369999999999,0.030305000000000002,9.642189,12.439452000000001,2.621588,13.028203999999999,0.025489,2.140012,0.011063,8.392352,11.579317999999999,20.397221,9.740274000000001,0.021037,0.07912899999999999,9.07752,5.698389,10.460625,8.637642999999999,0.307713,33.845742,87.214433,0.027712,0.667289,2.042821,42.544908,8.553495,6.872152000000001,1.6812220000000002,20.680007,33.895262,20.969884,86.32042,2.708683,1.746201,1.8283330000000002,0.373874,0.20908800000000002,0.020909,19.228869,3.100017,3.8670839999999997,0.045509,23.387414,1.011266,8.431523,4.494275,3.1894099999999996,3.6030269999999995,51.665168,6.709372999999999,34.806412,1.026893,24.304672,6.631031,0.077074,5.811508,0.024398,1.136215,11.497624,163.569573,5.694309,0.728696,8.208617,3.1035779999999997,11.159068,82.47061500000001,0.949617,0.019341999999999998,0.073823,29.249808,23.468276,45.96176,42.120821,8.37248,3.326824,2.30898,0.35830500000000004,0.349889,5.774883999999999,0.0240255,4.55504,9.492508,2.7194979999999997,23.17084,6.675072,0.0079,10.198499,5.42047,0.051948,25.321534,0.221072,45.815137,4.93852,1.086553,1.144421,13.092331773148146,2.1593449655241277
11224.0,1.681225,0.12804200000000002,0.36623,8.000873,0.649319,2.371317,16.50079,32.59619,5.271178,22.587101999999998,11.876836,10.610074000000001,21.516291,0.057892,7.801539,10.502668,2.2658490000000002,22.181148,0.043173,4.663501999999999,0.016336,6.719285,12.193956,18.563909,5.889964,0.032570999999999996,0.095312,13.078066,3.5608150000000003,12.905124,6.92127,0.268135,22.478097,47.725041999999995,0.040482,0.331466,1.309658,50.653707,9.729426,9.513186,2.4186349999999996,9.712942,33.143939,15.908273999999999,104.199526,3.569282,0.846233,1.184633,0.5987939999999999,0.268854,0.008851000000000001,21.288044,4.016336,4.037385,0.049678,32.751765,0.970457,8.640517,3.705479,0.772416,3.055025,50.09793,6.789223,50.988465999999995,0.609494,16.365094,6.935772999999999,0.134428,7.524045,0.043469,0.489245,11.831555,137.012561,1.958923,1.361305,4.012454,2.352457,11.707207,132.949175,1.327127,0.029023,0.096161,17.244813,41.310741,36.305405,56.446135999999996,13.259823999999998,4.852135,2.272216,0.558296,0.285665,3.7005529999999998,0.0313035,4.363683,7.877121000000001,3.5675790000000003,31.454512,11.225383,0.046814,12.006791999999999,7.521694,0.070509,13.960022,0.109368,30.422271999999996,2.8251169999999997,1.375991,1.899532,13.004191680555557,2.202992403737973
13415.0,2.253336,0.107482,0.044289999999999996,10.245361,1.158795,1.7173880000000001,19.589269,39.382911,4.86741,26.647918,16.966455,11.950163,22.122795,0.048757999999999996,7.496064,10.078698,2.474982,18.358698999999998,0.028464,3.1968259999999997,0.020741,9.655515,12.040633,21.937795,6.691938,0.013113999999999999,0.070187,11.99173,5.046354,20.127312,3.9965919999999997,0.7816489999999999,28.157337,39.154603,0.039468,0.598024,1.959712,53.349991,9.115077000000001,15.857762,1.2834510000000001,10.174424,32.106221000000005,16.184327,114.966824,2.728787,0.759163,1.682029,0.897176,0.480551,0.011470000000000001,25.409867000000002,3.6584480000000004,5.819115,0.029124,33.577265999999995,0.714849,6.171315,2.925709,1.2082680000000001,2.5943330000000002,83.309185,4.924623,48.141269,0.38600999999999996,11.922953,4.756983,0.259006,6.017936,0.043022000000000005,0.28898,15.186176999999999,116.78695400000001,2.2690330000000003,4.266378,6.020776000000001,2.340051,9.997137,131.47030900000001,1.003924,0.016916,0.10580099999999999,46.516551,32.075559999999996,34.576917,44.94542,11.050017,4.803494000000001,2.548956,0.992122,0.439724,2.712231,0.0186795,3.7948120000000003,6.404525,3.72759,30.098602000000003,9.836339,0.015927,9.260267,5.974761,0.09034600000000001,13.784968,0.24966100000000002,35.232036,3.874228,0.814878,1.802786,13.49888088425926,2.2181311518124835
13780.0,1.7194490000000002,0.108119,0.322565,7.671985,0.953835,4.152568,18.299978,52.759749,4.622976,23.337746,10.550227,9.597338,15.507863,0.043348000000000005,11.074453,12.737232,3.08467,14.942844000000001,0.037766,2.784196,0.008015000000000001,8.115807,11.63925,18.648471,5.972405,0.009332,0.054282000000000004,13.280823000000002,2.936538,15.600104,12.598925999999999,0.21886799999999998,25.02775,91.263563,0.060497,0.157064,1.491147,40.661524,10.875957000000001,11.160969999999999,1.7565439999999999,11.197422,30.944522999999997,12.695279,113.68190600000001,3.127434,0.350565,1.266101,0.49540100000000004,0.321877,0.013766999999999998,20.757057,3.1139509999999997,4.1843449999999995,0.032833,31.016837,0.8123819999999999,11.159791,3.7454440000000004,0.6822560000000001,1.754101,67.429907,12.226778,38.558503,0.9172379999999999,20.968935000000002,4.8235589999999995,0.080593,7.115152,0.010548,0.239033,10.650316,131.712917,2.612534,0.9941530000000001,8.855946000000001,2.806295,10.180475999999999,121.559675,1.3210389999999999,0.036245,0.05896900000000001,22.531544,36.683817,34.48005,39.194128000000006,11.122861,3.595342,2.028127,0.53501,0.428068,4.6273029999999995,0.017620499999999997,4.116188,6.915108,2.740748,28.500714000000002,6.3415349999999995,0.061614,9.75431,7.661283999999999,0.037472000000000005,11.484013000000001,0.193486,35.95198,4.901451,0.9903139999999999,1.516542,13.30342089351852,2.253820324993822
14876.0,1.2049729999999998,0.132537,0.09333999999999999,6.64353,0.8939889999999999,2.270752,15.877293,31.51517,3.727501,24.122954,12.384075,7.530075,20.020537,0.075989,7.1326789999999995,13.556754000000002,1.746493,19.721601999999997,0.030957,4.936714,0.01656,6.063632,13.774607999999999,17.269363000000002,5.49878,0.011495,0.075971,11.63084,4.037415,11.403788,2.7875330000000003,0.270675,20.871491,29.436089000000003,0.028145999999999997,0.9294610000000001,0.950247,23.880032,7.849602,11.168314,3.2938160000000005,9.258994,22.296972,15.457991,81.175777,2.5475,0.996609,1.253511,0.25132,0.356184,0.047238,25.309838,2.631471,3.726428,0.030963,41.058225,0.756864,6.398927,1.9296830000000003,1.271067,2.725533,56.732664,3.0739970000000003,78.21240999999999,0.216716,6.40731,10.041868,0.040641000000000004,6.706424,0.10494,0.136986,14.097392000000001,161.593599,2.546828,1.702178,4.229595,2.4592259999999997,11.38097,82.245502,1.154173,0.027505,0.09465900000000001,37.68673,72.877514,40.704359000000004,41.872192999999996,12.060564,5.004594,2.217874,0.61911,0.13414700000000002,1.9307189999999999,0.029471999999999998,6.317511,13.349897,5.446572,21.447035999999997,9.898719,0.089737,11.5839,8.680239,0.071858,16.144270000000002,0.214,26.575364,2.63292,0.7241270000000001,1.663582,12.47712461111111,2.145026330500013
