Age,ADNP,AHDC1,ALG6,ANKRD11,ARHGEF9,ARID1B,ASXL3,ATP1A1,ATP1A3,BCL11A,CAMK2A,CCNK,CEP290,CHD1,CHD2,CHD3,CHD8,CIC,CNKSR2,CNOT3,CNTNAP2,CTNNA2,CUX2,CYP27A1,DDX3X,DEAF1,DHX30,DNMT3A,DYRK1A,EHMT1,EP300,FBXO11,FOXP1,GABBR2,GATM,HDAC8,HNRNPU,IQSEC2,IRF2BPL,KAT6A,KIF5C,KMT2A,KMT2C,MAGEL2,MBD5,MBOAT7,MECP2,MED13,MED13L,MEF2C,MTOR,NAA15,NACC1,NBEA,NFIB,NR2F1,NTNG1,NTRK2,PCCA,PHF21A,PHIP,POGZ,PPM1D,PPP2CA,PPP2R5D,PRODH,PRR12,PSMD12,PTEN,PTPN11,RAD21,RAI1,RALA,RERE,RHEB,RNF135,RPS6KA3,SATB2,SCN1A,SETD1B,SETD5,SHANK3,SIN3A,SLC6A1,SMARCC2,SMC1A,SMC3,STXBP1,SYNE1,SYNGAP1,TBC1D23,TCF20,TCF4,TLK2,TRAF7,TRIP12,TRRAP,TSC2,TTN,UBE3A,UNC13A,UPF3B,USP7,WAC,WASF1,ZBTB20,ZNF462,mean,stderr
56.0,30.755204,3.7016620000000002,2.78176,8.259205,23.064967000000003,8.938224,2.802556,33.839436,79.65576800000001,43.079079,2.359449,1.635987,2.011694,6.248851,4.5800405,56.183367000000004,12.983181,10.697885000000001,4.424471,6.4352160000000005,94.26354599999999,13.610291,0.999186,1.3618059999999998,63.968982999999994,18.442373,28.358401,22.206633,18.020308,16.464631,7.796932000000001,8.704607000000001,5.17901,2.2674119999999998,26.309644,4.066669,100.09639399999999,2.2346630000000003,45.535857,15.152102,59.019351,7.497514,4.085319999999999,1.789975,2.31435,8.348394,12.570691,16.065329000000002,10.015731,12.113257,11.595803,13.095207,15.306289999999999,16.780969,81.034464,4.896125,1.4331969999999998,2.4468520000000002,4.677857,7.276248,28.314936,10.603937,14.663751999999999,54.509761,34.238167,0.6333260000000001,6.156946,7.452555,15.331401000000001,28.368685,82.786138,4.700687,39.265243,8.448858,28.466790999999997,1.836446,5.079262,1.711854,0.209161,2.9090599999999998,10.998188,3.14036,14.528672,4.828973,21.785565,33.810646999999996,32.996808,30.253617,6.440684,6.603346000000001,7.349667,7.015307000000001,85.308278,7.455755,45.028816,27.137486,7.324617,18.613395999999998,4.7459370000000005,20.213463,2.274917,4.082797,24.183163,16.450066,23.961671,0.201601,9.874447,18.543323219626167,2.092054912337943
63.0,50.335906,11.230699000000001,2.534178,13.879833999999999,18.210008,12.942461,5.453347,33.969648,82.031405,61.89291899999999,2.092478,1.9920330000000002,7.402936,9.463042,13.451287,123.199556,24.824443,37.10333,5.640542,11.966896,73.25439,20.166945000000002,1.572062,0.9220139999999999,36.741603999999995,14.234675,25.633653,20.69708,20.709424,12.49455,26.805522999999997,17.803006,6.875845,5.733248000000001,15.618989000000001,3.378946,136.75796499999998,2.2309099999999997,76.63578000000001,30.099515999999998,63.737118,36.264537,12.658953,1.996961,3.441221,9.700658,18.269084,17.924838,14.336382999999998,20.885195,14.362548,9.535119,10.193996,27.046103000000002,146.410736,4.663746,1.39605,1.419864,3.921311,16.882323,47.767084999999994,31.924560999999997,12.806467,33.679897,43.519218,0.539956,19.871983,9.604733999999999,8.189364,25.195495,94.826245,14.892933,29.883759,35.071934999999996,22.094649,1.9722680000000001,3.0032970000000003,2.108688,0.5648,9.909442,27.527461,5.5426400000000005,18.01192,6.167447,50.55749,38.903438,71.74976,55.090477,8.126133,20.023166,5.551056,24.787065,58.432311,7.230716999999999,34.711888,22.278645,19.964098,20.951145999999998,2.438325,22.14225,4.148542,16.534306,35.112654,19.333779,40.820240999999996,1.3588719999999999,22.223223,24.487622831775703,2.6148864993933705
84.0,49.685035,18.240918333333333,3.2251543333333337,8.881558333333333,27.631106666666668,14.838980666666666,15.655394333333334,44.42535066666667,169.51659933333335,87.14302933333333,3.2411289999999995,1.7113263333333333,4.342519333333333,4.9133119999999995,6.8576076666666665,140.98911999999999,23.988377666666665,17.601254333333333,10.467224333333334,7.54221,69.86433666666666,31.903767666666667,2.492941333333333,1.1356096666666666,53.834001666666666,29.107164333333333,23.10561033333333,12.925545666666666,23.145741333333334,11.348851666666668,20.494027999999997,17.535407333333335,3.234766,27.301801666666666,3.1973633333333336,2.5491193333333335,67.809661,4.800395000000001,71.41103566666668,18.171405333333336,85.10469566666666,15.346333000000001,12.376991333333335,2.9319073333333336,4.3602300000000005,12.212868,20.518645333333335,18.174871666666665,30.694383999999996,114.30409800000001,10.266152666666668,9.527992666666668,11.94647,59.55826166666666,184.10655533333338,19.85887,1.0711333333333333,12.285445000000001,1.6737403333333336,10.502222000000002,11.544702999999998,21.483175666666664,8.278502666666666,43.425301999999995,39.226924,0.3746683333333333,18.483281333333334,9.276303333333333,20.857246666666665,28.343560999999998,49.32493066666667,9.142417333333333,40.18985633333333,25.41364366666667,12.827062,0.9573866666666667,3.7800659999999997,36.69425066666667,1.1039976666666667,11.228632,11.491558666666668,5.7810526666666675,9.069136333333335,11.262689000000002,35.178070999999996,19.906778000000003,32.88390066666667,101.22038833333333,9.705643333333335,22.725000666666663,9.410905,26.73078666666667,28.548152333333334,6.099564666666666,30.169988999999998,16.86811833333333,10.312974333333335,17.068293,3.8253913333333336,22.46157066666667,10.872541333333333,11.066399666666667,25.414726333333334,15.520596000000003,164.09947333333335,0.181889,16.815124,26.726488342679126,3.339017459474135
91.0,45.571007333333334,17.480286333333336,3.367835,10.453459666666665,24.609156333333335,16.491930666666665,15.285883666666669,59.695706666666666,170.45870933333333,91.15115066666668,3.0852489999999997,1.7166983333333334,4.648326333333333,4.951079,7.439102833333333,157.571625,24.64924666666667,21.82036766666667,10.138094,9.438820999999999,60.564021,32.80081433333333,10.376880333333334,0.8083006666666668,36.154885666666665,30.483375666666664,25.707544,13.925987999999998,20.396003,11.107879000000002,18.47248533333333,19.233570999999998,3.979201666666667,27.64224333333333,2.8651663333333333,3.575644666666667,86.98370433333334,5.456258666666666,61.82714566666667,17.834637333333333,88.48113166666667,17.318102,12.316440333333333,2.337616666666667,4.357656333333334,11.638315666666665,18.476620666666665,15.957549,22.526308,113.13062233333333,11.662179666666667,10.582854333333334,10.368301333333333,53.192276,158.43070633333335,7.810500666666666,0.9745693333333333,10.036284333333334,2.4343873333333335,12.426332,9.973496666666668,22.98252666666666,7.144124333333333,42.624697,39.856283999999995,0.4027886666666667,18.952560000000002,11.127562,18.770312999999998,22.809448333333332,49.01759933333333,8.981788666666667,37.578828333333334,31.19519733333333,15.208829,0.8154493333333334,3.546962666666667,61.67394099999999,0.991959,11.128253666666666,12.110824666666666,5.814956666666667,10.346882333333333,4.336068999999999,44.230062000000004,19.515347,38.29303166666667,109.08019133333333,9.931533666666667,26.551745666666665,9.168064333333332,27.26182,30.85790666666667,6.329894666666667,29.72255233333333,15.528156000000001,11.369542333333333,18.12540033333333,2.689894666666666,24.117638333333332,13.547682,14.126795000000001,28.460738666666668,16.973879666666665,179.18617666666668,0.251391,19.509158666666668,27.260730690031153,3.3948138127744882
112.0,48.970212000000004,15.118229666666666,2.8374726666666668,9.617028,23.745262999999998,11.700683666666668,15.639995333333333,40.82626166666666,145.93416633333334,42.107655666666666,1.8038523333333334,1.1197983333333335,5.014280666666667,5.425097,6.676966166666667,104.33150433333333,22.006816333333333,17.930773666666667,9.324294333333333,8.312903999999998,19.390906666666666,17.19325566666667,25.358125666666666,1.9185869999999998,34.987248,46.04052466666667,27.989001000000002,9.639508999999999,18.836794333333334,10.780504,15.457053666666667,14.462820333333335,5.760593333333333,21.92837666666667,4.977652,3.732508333333333,91.34746066666666,5.977500333333334,47.96301566666667,16.299717333333334,103.26723033333333,16.289248333333333,9.919370333333333,1.9636060000000002,4.453489,13.368287,14.556113999999999,16.09593,19.963528333333333,111.52162866666667,10.892925666666665,8.452822333333334,11.490775666666666,47.18894566666666,76.225814,14.560096666666666,0.564502,10.541940333333335,3.3239316666666667,8.568977333333335,11.854360333333332,19.772537333333332,5.667175666666666,41.917871999999996,35.917936,0.3379453333333333,15.552387666666668,10.974546666666667,15.630992333333333,25.469391333333334,54.743370999999996,7.386865666666666,39.965149000000004,25.956854000000003,15.999321666666665,1.1061443333333332,3.263009333333333,111.78489400000001,0.7755606666666667,9.602694666666666,12.780277666666668,4.342899,8.375933333333334,11.937618666666665,36.74556533333333,15.465983,38.233651333333334,102.29577499999999,9.805712333333332,21.938412666666665,9.197918333333334,18.499545333333334,48.46911666666667,5.812041000000001,27.440845333333332,17.463995333333333,11.339444666666667,17.664598,2.1781373333333334,22.519528333333337,15.177998666666667,10.459677666666666,26.86495933333333,16.80200866666667,113.14727,0.490474,16.610904333333334,24.088157693146414,2.7329276954139274
119.0,53.259113,19.168892,2.577609,9.237093,27.89718,11.988324,19.252338,59.604076,207.081234,33.517662,2.196518,1.0985280000000002,4.036437,4.069829,7.4014455,114.242719,19.897129,20.844672,12.960322,7.398586999999999,18.247969,17.421756,30.998751000000002,1.621054,42.010837,52.72341899999999,26.430489,8.428884,18.11694,9.318634,14.713574,15.851707000000001,9.765113000000001,37.015484,4.262791,3.869907,80.66481800000001,8.39183,47.917615000000005,14.837825,94.849581,16.683282000000002,9.605805,1.9882900000000001,5.664699,18.063017000000002,16.080674,11.533406,21.147838,228.610513,11.552925,6.585503999999999,11.389025,42.098224,30.387519,25.566244,0.616743,13.046869000000001,4.002281,8.655002,5.982717,26.218984000000003,3.585988,44.51773,36.482874,0.349337,14.348832999999999,13.553257,13.472566,26.563571000000003,47.414165000000004,9.595608,39.84949,29.799082000000002,13.124322,0.695237,4.288504,116.36983700000002,1.380001,10.365941000000001,16.206477,7.01416,7.334981,12.74757,35.885884999999995,12.26798,29.361990000000002,161.352857,11.526542999999998,39.305541,8.467404,21.721899,46.083909999999996,4.849002,25.918385999999998,14.597614000000002,9.666644999999999,16.544220000000003,1.049066,20.237764000000002,28.595366,9.233811,28.668165999999996,21.335242,132.25503,0.14415,11.492206,26.82512574299065,3.6406806325568146
133.0,47.114708,13.864423,2.650902,10.229791,24.800904,10.044532,17.760114,52.953435,146.49048,33.095468,2.0035119999999997,0.769647,5.914165000000001,3.962071,8.288397499999999,132.692799,19.6391,19.236703,10.439316999999999,8.103786,19.058094,20.034717999999998,24.828907,1.7008869999999998,35.492746999999994,64.96763299999999,29.417981,9.502942,17.711707,8.216467,10.203767,12.194858,10.089172,21.374398,3.619343,5.151127,90.40454100000001,6.47255,35.906612,11.564658,97.050722,14.496489000000002,7.537858,1.507963,5.389894,14.499019,15.147070999999999,9.683081,12.543650999999999,172.23131899999998,9.882288,7.855825,9.80691,36.009633,36.400068,23.747510000000002,0.629939,11.994906,4.904832,10.316441000000001,5.970134,21.632419,3.799628,46.128895,35.779203,0.48318500000000003,11.257446,14.590539000000001,15.672425,21.4017,46.213677000000004,6.902705,41.146357,26.657799,19.083057999999998,0.8013680000000001,3.6237239999999997,88.24250500000001,1.136491,6.749849,13.727007,6.542814,7.398289,9.595755,31.998913,15.127378,30.345986,100.921832,12.015291,26.512313,8.063586,17.928944,46.327098,5.534180999999999,22.969414999999998,14.910117999999999,7.69838,17.06038,1.108415,19.349404999999997,27.22734,11.385893,26.428759999999997,22.393779000000002,92.346401,0.502274,11.046985000000001,23.676101135514013,2.885048459196314
147.0,52.1844065,18.087657,2.371272,9.827178499999999,27.866825499999997,12.553483500000002,17.8547735,77.31730350000001,278.495458,26.989787,4.449367499999999,0.903119,6.760737,4.4557590000000005,8.52714175,151.6616115,21.368775499999998,25.164149000000002,15.8875595,8.0670395,17.0913595,23.1030375,30.353798500000003,1.814203,37.593835,48.9042955,21.234893999999997,8.789138999999999,18.3645285,6.810681,17.545746,17.9242125,14.059935,49.394077,5.2576575000000005,3.9381909999999998,90.1855955,13.581837,48.248644999999996,13.4730275,112.84519900000001,16.759769,9.3548165,2.1314100000000002,4.4926775,17.9793385,13.7514775,12.3755585,19.587781999999997,269.437969,12.211296,6.7547075,12.854594500000001,48.521806,23.583093499999997,25.7904015,0.737759,14.0273055,3.879116,8.508194999999999,6.1253165,26.0858815,3.5487900000000003,42.81300349999999,40.081877500000004,0.49537299999999995,17.681003,12.8109365,12.167176000000001,29.404615999999997,49.8971365,7.763787,53.5264535,30.80512,15.6336475,0.7367405,4.562545500000001,108.9749395,1.503056,10.867409,18.316741,9.9169245,6.550708500000001,18.353061500000003,40.736802999999995,16.090580499999998,35.63857899999999,187.993512,16.409751,59.222106499999995,7.935204,23.410923000000004,42.918254499999996,4.8572585,20.453161,15.1756675,9.806459,14.7737805,1.2881025000000002,20.4363185,41.236062000000004,14.183109,32.212042000000004,17.2143175,157.14738549999998,0.17463099999999998,11.142462,30.0292064088785,4.438623211601865
154.0,42.453649,15.710643,2.907443,7.0044509999999995,23.856862,10.929358,16.172586,60.495128,210.991948,23.244073,4.112603,1.011567,3.246363,3.088838,4.314178500000001,79.947048,17.044137,19.980127,11.183481,7.651016,19.47065,18.871206,28.409508000000002,2.105487,40.959449,50.843174,22.921654999999998,6.520961,20.746816,8.826077,12.266572,12.239628999999999,19.65867,38.654843,8.68566,3.237111,71.334479,9.690142999999999,44.240693,12.098956,107.578581,10.415023,6.525632,1.969327,4.178637999999999,21.521821,12.996389,15.2563,13.635755,269.56537000000003,10.730383,7.498838,9.118246000000001,42.645542999999996,24.060739,32.252311999999996,0.9771799999999999,27.185758,3.7124410000000005,7.810911999999999,5.65126,17.185361,3.7093010000000004,55.204651,35.534224,0.5435270000000001,11.846442999999999,13.082558,19.003781,22.228555,52.526328,5.400637000000001,61.423883999999994,28.678228000000004,18.153955,0.67729,4.1810339999999995,125.18463,0.666333,7.04392,12.604495,5.275558,7.146704,23.480122,29.467042,11.865195,22.696951000000002,133.76009399999998,12.926172,39.10407,10.312699,14.651307999999998,58.192606000000005,5.531562999999999,24.395191,15.143796,7.497750999999999,13.795128,1.2929059999999999,19.932098999999997,21.509542,6.698035000000001,24.916171,19.791096,113.573581,0.128599,9.877815,26.17060388317757,3.7570230418742323
245.0,23.173445,6.2761379999999996,3.1679619999999997,4.9979510000000005,17.728071,6.586838,4.682343,43.340990000000005,51.008047999999995,12.746158,16.155426000000002,0.5135,6.0604,3.137794,11.1116125,62.70138000000001,10.537669000000001,20.521977,4.223466,7.997389999999999,5.365943,56.55701800000001,2.424134,11.235662,53.613471,54.611396,13.466814000000001,5.8548279999999995,20.291103,5.380719999999999,6.836550999999999,4.105505,20.160635,27.135132000000002,90.788913,5.312492,68.919095,3.557886,10.039886,7.00939,163.404155,6.993797,8.774332000000001,1.018426,1.701084,16.147812,8.366059,12.28749,8.146655,89.17400500000001,9.225388,4.196774,9.564016,4.963868,30.960128000000005,28.167494,6.389236,48.630308,4.285995,13.257517000000002,3.8605110000000002,25.965092000000002,1.412518,58.085554,12.28634,1.9284290000000002,3.644333,12.016111,17.291289000000003,40.600223,56.895766,2.323485,43.278282,25.786018,38.481654,2.635682,5.441987,13.229039000000002,3.6143129999999997,4.120467,29.701531,21.557209,5.140875,51.021339000000005,16.860004999999997,9.502208,16.690713,73.69161899999999,17.35742,21.896795,10.941798,4.633829,44.207395,4.051023000000001,11.613486,12.419293,6.0499480000000005,13.179920000000001,1.182516,15.680852999999999,16.792223,8.573079,27.866607000000002,19.131521,57.63268000000001,0.234371,3.9597010000000004,20.181838518691592,2.3451508228177724
259.0,35.983836,8.100003,2.626275,7.475160000000001,29.875096999999997,7.755851,6.133977,86.46848100000001,173.863172,24.261276000000002,39.402828,0.71068,2.292781,2.050735,4.777168,75.380663,10.31135,26.673257,20.637718,5.217184,21.296041,52.593320999999996,6.9225270000000005,5.714818,20.003375,61.482395999999994,17.361476,5.435221,16.846601,4.041762,6.304226,9.575911,28.926170000000003,45.841831,28.945577,3.4673339999999997,60.106182999999994,13.178510000000001,25.477466,7.617972,97.617913,7.375869000000001,3.702693,1.286171,4.3291260000000005,26.184834,7.9625639999999995,7.876625,10.184459,291.44161099999997,6.688594,4.508636,9.414767,19.272022,19.678974,55.345518000000006,4.609963,66.112249,5.68761,10.070856,3.802664,13.557576999999998,2.052107,64.449499,29.727556,2.314652,6.522808,14.767607,20.040029999999998,25.138512,60.715906999999994,4.486343,48.345844,25.585368,21.663763,1.211603,3.3153019999999995,36.448215000000005,3.707607,3.085295,17.504594,15.154382,6.53328,61.070425,31.389582,5.89542,15.854454,137.037318,19.364835,50.129090999999995,8.88424,10.310457000000001,34.553466,3.952489,12.370678,14.200714999999999,3.125753,8.947707000000001,0.477171,16.6885,23.086049,4.7820849999999995,23.58163,22.443929,105.88848200000001,0.061048000000000005,3.3511660000000005,25.402471672897196,3.697322172351563
388.0,23.053402000000002,6.3007013333333335,2.0658676666666667,10.681616333333332,46.67030333333333,7.219625666666666,2.8124366666666667,115.39732566666667,232.59582066666667,16.605742,199.71238866666667,0.519879,2.9925533333333334,2.3364203333333333,5.323774666666666,74.76241733333333,11.203600333333332,16.65306166666667,23.81716133333333,4.979228333333333,28.40201233333333,58.31144700000001,17.380967666666663,5.060181333333333,30.450568333333333,64.30575933333334,18.582266,8.380308666666666,14.300862666666665,3.6535973333333334,8.382772333333333,11.640941333333336,10.870018666666667,71.45792433333332,34.64089766666667,3.7093313333333335,56.99611633333333,25.699253,15.643470666666667,8.272315666666666,225.512291,6.504651,7.826908666666665,1.52608,3.516023666666667,28.79786866666667,10.558805999999999,10.159423333333335,7.298483666666667,175.85264766666668,11.792994,5.693238333333333,19.283944333333334,24.034626666666668,20.597348666666665,28.215450666666666,4.5082933333333335,79.847271,5.040788,6.279149333333334,4.108580666666666,10.436449333333334,2.315690666666667,65.24705733333333,30.164287333333334,5.577460666666667,6.692817000000001,13.968595666666666,19.911745666666665,46.94926866666666,50.704919999999994,4.737789333333334,40.425027666666665,18.972384,33.84595733333333,1.3999546666666667,6.976383333333334,14.932736666666665,3.9770280000000002,3.656769666666667,15.191919333333336,28.400751333333332,4.801304333333333,106.78799299999999,22.909287000000003,9.759940666666667,11.404222333333335,179.157096,29.621795666666667,61.622668000000004,9.464136333333334,9.290030999999999,28.692964999999997,4.055021666666667,12.181610666666666,13.474945999999997,4.830154,8.034195333333333,1.6864153333333334,17.118871666666667,52.557995,5.4394540000000005,28.24839866666667,18.01288166666667,77.44892866666667,0.2528883333333333,3.9948156666666663,29.290955295950152,4.304078014787257
448.0,30.385526000000002,6.874142,3.774893,8.521463,21.311235,7.332264,3.012813,57.124347,62.315459999999995,31.606708,87.598221,0.220002,2.1911669999999996,3.4684510000000004,3.8925525,36.993655,7.6546970000000005,14.505906,18.986373999999998,2.326491,23.943819,61.400884,12.856121,9.231001,40.298992,50.917338,18.529652,9.33902,30.648119,2.5171200000000002,6.4392,2.2392529999999997,20.271013,103.07349599999999,39.532296,2.627688,47.491283,29.752707,23.015598999999998,4.747715,162.040859,4.501625,8.920689999999999,1.834121,3.779037,32.792846000000004,11.146241,7.1765419999999995,5.398358999999999,139.95865600000002,7.705272999999999,7.198982000000001,9.289166999999999,15.237391,56.217608,23.881695999999998,5.340592,82.906152,2.6884259999999998,3.342719,7.012897,7.916094999999999,1.71367,85.366776,8.790902,4.929925,0.965822,19.456804,30.374109999999998,14.386189000000002,50.588333,1.196285,39.139154,15.314147,30.487499,2.8174330000000003,3.7827,7.561210000000001,8.451651,4.608814,7.165875,15.372806,3.169475,70.304744,6.1577150000000005,4.381307,4.958336,80.072337,16.367239,27.880794,11.439459,7.253852999999999,39.482696999999995,4.447955,7.753996000000001,17.233487,2.116661,5.453998,2.241108,18.233098000000002,20.471439,7.861714999999999,16.723639000000002,31.200139,51.813884,0.3342,3.8894370000000005,22.139882939252335,2.727696006173096
567.0,12.759617,3.3318589999999997,1.364535,6.597010000000001,75.605203,4.923366000000001,2.2605630000000003,219.922997,361.599919,21.614966,243.548151,0.9217989999999999,2.222196,1.8519560000000002,3.9195659999999997,61.470319999999994,12.284293,14.135629999999999,20.960529,3.935838,43.086847,64.635666,13.940788000000001,3.237291,28.884775,56.721532999999994,32.161658,4.625301,16.9171,2.175891,3.592714,6.770771000000001,9.113419,30.352146,12.649332000000001,4.809423000000001,35.016946999999995,24.765487,10.599656,2.149584,278.130491,3.1638669999999998,3.241097,3.641871,2.2472950000000003,22.933313000000002,15.695054999999998,9.001033,4.398714,178.66651000000002,9.19829,5.951535,24.946783,21.455663,9.963264,13.644719,4.1076239999999995,48.266309,6.3056779999999995,3.686378,3.269882,5.636238,4.43268,54.25204,36.836271,2.818261,5.301645,17.400826000000002,27.00295,32.496421999999995,46.569187,3.247088,30.24649,14.673329999999998,26.668815999999996,0.878469,7.759697,18.272862,6.338739,2.4475990000000003,6.807013,28.099171999999996,3.8069800000000003,26.564811,32.043323,7.654698,5.739172,176.63754,36.243763,40.494463,9.166749000000001,5.828476,15.897086999999999,4.654523999999999,12.077751,21.548576,3.182228,12.657119999999999,1.501032,26.618793,33.042477000000005,1.96068,26.359009000000004,22.291083999999998,59.188322,0.13465,1.424547,29.142576289719628,5.447870661859347
